datetime,hour,month,dayofyear,solar_irradiation,ambient_temperature,solar_energy_generated,energy_consumption,net_energy
2025-05-27 00:00:00,0,5,147,0.0,15.761807336629024,0.0,0.4610207936997465,-0.4610207936997465
2025-05-27 01:00:00,1,5,147,0.0,14.987999998989856,0.0,0.3126670847672116,-0.3126670847672116
2025-05-27 02:00:00,2,5,147,0.0,15.16801673406556,0.0,0.3351560739331843,-0.3351560739331843
2025-05-27 03:00:00,3,5,147,0.0,13.49525772007543,0.0,0.3617785291575113,-0.3617785291575113
2025-05-27 04:00:00,4,5,147,0.0,15.38924995010246,0.0,0.1466103641682611,-0.1466103641682611
2025-05-27 05:00:00,5,5,147,0.0,16.072627180392505,0.0,0.327231659224241,-0.327231659224241
2025-05-27 06:00:00,6,5,147,0.0,17.51498300746508,0.0,0.2467681558027945,-0.2467681558027945
2025-05-27 07:00:00,7,5,147,0.0,16.210491355788925,0.0,0.7571871760001356,-0.7571871760001356
2025-05-27 08:00:00,8,5,147,185.2565530015893,18.071606782733536,0.8336544885071518,0.8165814679978483,0.0170730205093035
2025-05-27 09:00:00,9,5,147,391.07918327566017,18.28427273269745,1.7598563247404708,0.7930227886137378,0.9668335361267332
2025-05-27 10:00:00,10,5,147,584.6783315905747,16.42467867823998,2.6310524921575857,0.3721321641322193,2.2589203280253667
2025-05-27 11:00:00,11,5,147,805.1526701684808,21.141787147010053,3.6231870157581634,0.5496930260546126,3.0734939897035507
2025-05-27 12:00:00,12,5,147,902.1751396946128,17.771424911182255,4.059788128625757,0.3742411083138037,3.6855470203119536
2025-05-27 13:00:00,13,5,147,946.0483362894576,17.326763194367363,4.257217513302559,0.3999537185121425,3.8572637947904167
2025-05-27 14:00:00,14,5,147,929.7015863379744,16.73420753703717,4.183657138520886,0.2160077160850787,3.967649422435807
2025-05-27 15:00:00,15,5,147,841.94513608157,19.488863805512263,3.788753112367065,0.5257249489541671,3.2630281634128977
2025-05-27 16:00:00,16,5,147,725.8319359031566,18.239740983904507,3.2662437115642047,0.440997981116929,2.825245730447276
2025-05-27 17:00:00,17,5,147,646.8145572306589,17.47222146768636,2.9106655075379653,0.5208624814310278,2.3898030261069376
2025-05-27 18:00:00,18,5,147,423.8489505046913,17.19488522953702,1.9073202772711109,0.7349764365967105,1.1723438406744005
2025-05-27 19:00:00,19,5,147,172.32179169067487,18.748708853133238,0.7754480626080369,0.6749181919684788,0.1005298706395581
2025-05-27 20:00:00,20,5,147,0.0,19.759243477324283,0.0,0.8397566003763294,-0.8397566003763294
2025-05-27 21:00:00,21,5,147,0.0,18.0467437349438,0.0,0.8205464005969556,-0.8205464005969556
2025-05-27 22:00:00,22,5,147,0.0,17.786652681700026,0.0,0.8735630549080495,-0.8735630549080495
2025-05-27 23:00:00,23,5,147,0.0,20.28752349663997,0.0,0.4499610951232909,-0.4499610951232909
2025-05-28 00:00:00,0,5,148,0.0,13.580398471653153,0.0,0.551585284232534,-0.551585284232534
2025-05-28 01:00:00,1,5,148,0.0,17.50135512118924,0.0,0.3679659158330268,-0.3679659158330268
2025-05-28 02:00:00,2,5,148,0.0,15.620221439048189,0.0,0.3801156442510871,-0.3801156442510871
2025-05-28 03:00:00,3,5,148,0.0,13.677967807260613,0.0,0.4977957652914209,-0.4977957652914209
2025-05-28 04:00:00,4,5,148,0.0,17.65201246007007,0.0,0.2314498317267873,-0.2314498317267873
2025-05-28 05:00:00,5,5,148,0.0,17.355858207199013,0.0,0.2931328807258956,-0.2931328807258956
2025-05-28 06:00:00,6,5,148,0.0,17.923475972508758,0.0,0.2944333094161394,-0.2944333094161394
2025-05-28 07:00:00,7,5,148,0.0,15.132873226067218,0.0,0.682209906113613,-0.682209906113613
2025-05-28 08:00:00,8,5,148,256.3699876727451,20.4608925067746,1.1536649445273528,0.4238706595288812,0.7297942849984715
2025-05-28 09:00:00,9,5,148,452.0952107557411,22.46663410963261,2.034428448400835,0.6599084089602647,1.37452003944057
2025-05-28 10:00:00,10,5,148,655.0889558098444,13.966561988271152,2.9479003011442995,0.5571879915280433,2.390712309616256
2025-05-28 11:00:00,11,5,148,753.7242332548444,17.713371822383493,3.3917590496468,0.488148562210568,2.903610487436232
2025-05-28 12:00:00,12,5,148,843.3577802176667,19.455235413226298,3.7951100109795,0.3775325663546636,3.4175774446248366
2025-05-28 13:00:00,13,5,148,901.917938987816,19.228584743077644,4.058630725445172,0.4281794059914501,3.630451319453722
2025-05-28 14:00:00,14,5,148,986.7891883134616,19.405363040239795,4.440551347410577,0.4413470760911211,3.999204271319456
2025-05-28 15:00:00,15,5,148,827.9016609756369,18.23078181166691,3.725557474390366,0.4589468242436473,3.2666106501467187
2025-05-28 16:00:00,16,5,148,791.894746555407,22.15289357300845,3.563526359499331,0.2861055454177658,3.277420814081565
2025-05-28 17:00:00,17,5,148,611.1213625447734,20.412509689718807,2.7500461314514806,0.3027842033903176,2.447261928061163
2025-05-28 18:00:00,18,5,148,412.45668707986414,19.86159102619725,1.8560550918593888,0.7785542706666378,1.0775008211927508
2025-05-28 19:00:00,19,5,148,192.75804510924343,16.3823099807378,0.8674112029915954,0.750392435203257,0.1170187677883383
2025-05-28 20:00:00,20,5,148,64.99422617240131,18.011560192792874,0.2924740177758059,0.936200904837979,-0.6437268870621731
2025-05-28 21:00:00,21,5,148,0.0,19.50250977278276,0.0,0.8337796101109216,-0.8337796101109216
2025-05-28 22:00:00,22,5,148,0.0,19.85689594463627,0.0,0.8426975170645361,-0.8426975170645361
2025-05-28 23:00:00,23,5,148,0.0,14.879608732786783,0.0,0.194506887641784,-0.194506887641784
2025-05-29 00:00:00,0,5,149,0.0,16.847680438211242,0.0,0.3714160325367462,-0.3714160325367462
2025-05-29 01:00:00,1,5,149,0.0,13.199276878262918,0.0,0.3591371349830056,-0.3591371349830056
2025-05-29 02:00:00,2,5,149,0.0,15.38050311236448,0.0,0.3994958701058662,-0.3994958701058662
2025-05-29 03:00:00,3,5,149,0.0,15.67613367685296,0.0,0.3837605217938381,-0.3837605217938381
2025-05-29 04:00:00,4,5,149,0.0,15.175449466337056,0.0,0.4026135882234123,-0.4026135882234123
2025-05-29 05:00:00,5,5,149,0.0,16.823468336788252,0.0,0.4325371465044963,-0.4325371465044963
2025-05-29 06:00:00,6,5,149,0.0,13.32476032591834,0.0,0.3848519240049528,-0.3848519240049528
2025-05-29 07:00:00,7,5,149,19.06090569379109,17.77361027492414,0.0857740756220599,0.6651005523621901,-0.5793264767401303
2025-05-29 08:00:00,8,5,149,215.0068340256719,18.558841635714145,0.9675307531155236,0.4783134229596457,0.4892173301558778
2025-05-29 09:00:00,9,5,149,351.7206939447601,16.319619326698263,1.5827431227514204,0.5876074861817927,0.9951356365696276
2025-05-29 10:00:00,10,5,149,579.3623476596293,17.374888591863574,2.607130564468332,0.3740335204501188,2.2330970440182134
2025-05-29 11:00:00,11,5,149,722.3071401691095,20.9046995616944,3.250382130760993,0.3945165592039387,2.8558655715570542
2025-05-29 12:00:00,12,5,149,805.8829841500179,17.96090897084673,3.6264734286750806,0.473758477243393,3.152714951431688
2025-05-29 13:00:00,13,5,149,934.3217976361104,19.31568139377952,4.204448089362496,0.1553382072615986,4.049109882100898
2025-05-29 14:00:00,14,5,149,901.7166957311764,19.73467431097721,4.057725130790294,0.4831451452281876,3.574579985562106
2025-05-29 15:00:00,15,5,149,819.509394877821,18.68300569549709,3.6877922769501943,0.5321784790850754,3.1556137978651195
2025-05-29 16:00:00,16,5,149,799.5751498643949,14.80221650103658,3.598088174389777,0.2261784138671451,3.371909760522632
2025-05-29 17:00:00,17,5,149,554.0855120662419,20.246376781760965,2.4933848042980884,0.4232218353605719,2.0701629689375167
2025-05-29 18:00:00,18,5,149,439.8034220195573,18.09440496725191,1.979115399088008,0.8392717623975015,1.1398436366905065
2025-05-29 19:00:00,19,5,149,256.9048246653823,21.2334052736358,1.1560717109942205,0.6976381108906309,0.4584336001035896
2025-05-29 20:00:00,20,5,149,0.0,19.81796571828144,0.0,0.6746307027952955,-0.6746307027952955
2025-05-29 21:00:00,21,5,149,0.0,18.481945410432587,0.0,0.6392299429130435,-0.6392299429130435
2025-05-29 22:00:00,22,5,149,0.0,21.124639893790736,0.0,0.8120501834671549,-0.8120501834671549
2025-05-29 23:00:00,23,5,149,0.0,19.453333039326115,0.0,0.3065643523368182,-0.3065643523368182
2025-05-30 00:00:00,0,5,150,0.0,14.959161366368146,0.0,0.4801006711735852,-0.4801006711735852
2025-05-30 01:00:00,1,5,150,0.0,15.372366431067844,0.0,0.5438270732523877,-0.5438270732523877
2025-05-30 02:00:00,2,5,150,0.0,16.335183658664448,0.0,0.3446732672170691,-0.3446732672170691
2025-05-30 03:00:00,3,5,150,0.0,15.848416343204144,0.0,0.2911276578997285,-0.2911276578997285
2025-05-30 04:00:00,4,5,150,0.0,15.605238952988769,0.0,0.3262442274821093,-0.3262442274821093
2025-05-30 05:00:00,5,5,150,0.0,15.59441920390397,0.0,0.4008635939870228,-0.4008635939870228
2025-05-30 06:00:00,6,5,150,0.0,15.709366228495158,0.0,0.4722022899191152,-0.4722022899191152
2025-05-30 07:00:00,7,5,150,35.87509543328571,15.413075250863503,0.1614379294497857,0.7807212397286656,-0.61928331027888
2025-05-30 08:00:00,8,5,150,191.5473731952945,17.168234483698125,0.8619631793788254,0.6492889725979382,0.2126742067808872
2025-05-30 09:00:00,9,5,150,404.4196988866215,17.14140839269087,1.8198886449897969,0.7990074742532227,1.020881170736574
2025-05-30 10:00:00,10,5,150,688.354560099445,19.55761396170176,3.0975955204475025,0.4399404264853093,2.657655093962193
2025-05-30 11:00:00,11,5,150,747.2462050144599,17.32853146568091,3.3626079225650694,0.4443988224155307,2.9182091001495385
2025-05-30 12:00:00,12,5,150,846.9783837376175,16.28812877784953,3.811402726819279,0.2676832228962222,3.5437195039230565
2025-05-30 13:00:00,13,5,150,938.4269008676382,17.943801451859397,4.222921053904371,0.4230590582843853,3.799861995619986
2025-05-30 14:00:00,14,5,150,854.0693932679964,18.857056540604283,3.843312269705984,0.4410383373440315,3.402273932361952
2025-05-30 15:00:00,15,5,150,857.0964997941555,19.851422023480936,3.8569342490737,0.3368895124475973,3.5200447366261023
2025-05-30 16:00:00,16,5,150,741.0161137780816,18.065989340916,3.334572512001367,0.3445985191998884,2.989973992801479
2025-05-30 17:00:00,17,5,150,605.4383014078264,19.40305041049938,2.724472356335219,0.2098170600103909,2.514655296324828
2025-05-30 18:00:00,18,5,150,380.61635440596746,19.716495598347574,1.7127735948268537,1.0009835899189337,0.71179000490792
2025-05-30 19:00:00,19,5,150,302.4277303905295,18.544442676996336,1.3609247867573828,0.782498982068503,0.5784258046888798
2025-05-30 20:00:00,20,5,150,0.0,17.537588804165864,0.0,0.9911265971162708,-0.9911265971162708
2025-05-30 21:00:00,21,5,150,0.0,16.5877610267624,0.0,0.631223213838276,-0.631223213838276
2025-05-30 22:00:00,22,5,150,0.0,19.019310401886745,0.0,0.8161858917607431,-0.8161858917607431
2025-05-30 23:00:00,23,5,150,0.0,17.389010012112948,0.0,0.299657743134386,-0.299657743134386
2025-05-31 00:00:00,0,5,151,0.0,14.035511835233136,0.0,0.3389259055214046,-0.3389259055214046
2025-05-31 01:00:00,1,5,151,0.0,13.308672319160584,0.0,0.3801943842154913,-0.3801943842154913
2025-05-31 02:00:00,2,5,151,0.0,19.323138360345343,0.0,0.3685886850241194,-0.3685886850241194
2025-05-31 03:00:00,3,5,151,0.0,13.51602239066344,0.0,0.4077506774977903,-0.4077506774977903
2025-05-31 04:00:00,4,5,151,0.0,15.573110457180388,0.0,0.4800956498742252,-0.4800956498742252
2025-05-31 05:00:00,5,5,151,0.0,14.847826709983597,0.0,0.4090980653506614,-0.4090980653506614
2025-05-31 06:00:00,6,5,151,0.0,15.03863029419398,0.0,0.4677605721349689,-0.4677605721349689
2025-05-31 07:00:00,7,5,151,89.83412178559635,13.797807807609166,0.4042535480351836,0.5976538856673882,-0.1934003376322046
2025-05-31 08:00:00,8,5,151,170.46118125724567,14.668387633881798,0.7670753156576056,0.7662088793556122,0.0008664363019933
2025-05-31 09:00:00,9,5,151,323.0777698552126,18.25691143033488,1.4538499643484566,0.8339328725760184,0.6199170917724381
2025-05-31 10:00:00,10,5,151,525.2437643494592,15.751195147361573,2.3635969395725662,0.4907292956917132,1.872867643880853
2025-05-31 11:00:00,11,5,151,819.1093581067863,20.829687458333098,3.6859921114805374,0.4137748090692736,3.272217302411265
2025-05-31 12:00:00,12,5,151,855.1303428607035,18.23596359265945,3.8480865428731663,0.3135811305898042,3.534505412283362
2025-05-31 13:00:00,13,5,151,874.919320507373,20.79018289128108,3.937136942283179,0.339209554067214,3.5979273882159646
2025-05-31 14:00:00,14,5,151,930.6204680940164,17.63260355794929,4.187792106423075,0.4310635966190715,3.7567285098040033
2025-05-31 15:00:00,15,5,151,862.8540049174081,21.348301049792784,3.8828430221283368,0.4444448523996939,3.438398169728643
2025-05-31 16:00:00,16,5,151,746.2466154286652,18.360051521696267,3.3581097694289936,0.4486257606950694,2.909484008733924
2025-05-31 17:00:00,17,5,151,634.3612631745818,20.322831571664626,2.8546256842856184,0.4829016303686259,2.3717240539169926
2025-05-31 18:00:00,18,5,151,479.00336089639984,18.88914398769776,2.1555151240337995,0.8494002152707085,1.306114908763091
2025-05-31 19:00:00,19,5,151,192.92022909393933,19.68675438205527,0.8681410309227271,0.8947509203990567,-0.0266098894763295
2025-05-31 20:00:00,20,5,151,53.1627302782769,16.708110652802187,0.239232286252246,0.8568847777616638,-0.6176524915094178
2025-05-31 21:00:00,21,5,151,0.0,19.26730794293982,0.0,0.6051602532341634,-0.6051602532341634
2025-05-31 22:00:00,22,5,151,0.0,19.20433308897157,0.0,0.7346811525547046,-0.7346811525547046
2025-05-31 23:00:00,23,5,151,0.0,16.600081769648316,0.0,0.402548799950849,-0.402548799950849
2025-06-01 00:00:00,0,6,152,0.0,18.56860530006108,0.0,0.3929047749520203,-0.3929047749520203
2025-06-01 01:00:00,1,6,152,0.0,18.02880038087109,0.0,0.4940994719788653,-0.4940994719788653
2025-06-01 02:00:00,2,6,152,0.0,17.335249204349317,0.0,0.4157799716130894,-0.4157799716130894
2025-06-01 03:00:00,3,6,152,0.0,16.22838327014508,0.0,0.4840453778682179,-0.4840453778682179
2025-06-01 04:00:00,4,6,152,0.0,17.6676767878015,0.0,0.4823233538536424,-0.4823233538536424
2025-06-01 05:00:00,5,6,152,0.0,19.09449222006146,0.0,0.5570240139335447,-0.5570240139335447
2025-06-01 06:00:00,6,6,152,0.0,18.66484906709396,0.0,0.5488319729730335,-0.5488319729730335
2025-06-01 07:00:00,7,6,152,16.910084213596157,22.866631849460724,0.0760953789611827,0.7416141863938163,-0.6655188074326336
2025-06-01 08:00:00,8,6,152,190.7993002984548,19.8175934922736,0.8585968513430466,0.9692803461181072,-0.1106834947750604
2025-06-01 09:00:00,9,6,152,523.0792607855425,19.959857451581478,2.353856673534941,0.9417204797754036,1.4121361937595374
2025-06-01 10:00:00,10,6,152,636.6680058670327,21.890788149823862,2.865006026401647,0.682653444964857,2.1823525814367897
2025-06-01 11:00:00,11,6,152,762.8665985963936,21.832731678657545,3.432899693683771,0.5090008593746547,2.9238988343091163
2025-06-01 12:00:00,12,6,152,869.6246229419125,21.53074519703364,3.913310803238606,0.4013323732566565,3.5119784299819496
2025-06-01 13:00:00,13,6,152,887.6688742517435,21.360942241488143,3.994509934132846,0.5303114375132476,3.4641984966195984
2025-06-01 14:00:00,14,6,152,926.8441390848772,23.517948669880354,4.170798625881947,0.4069437073246374,3.763854918557309
2025-06-01 15:00:00,15,6,152,853.0357010237648,18.348820474985462,3.838660654606941,0.6166909842313366,3.2219696703756044
2025-06-01 16:00:00,16,6,152,741.6109805209584,19.84254313618216,3.337249412344313,0.5146601251923671,2.8225892871519456
2025-06-01 17:00:00,17,6,152,631.2895006593931,23.37877363597468,2.8408027529672686,0.5483276079871152,2.2924751449801533
2025-06-01 18:00:00,18,6,152,390.5594480203509,21.283271890999217,1.757517516091579,0.8485256213964053,0.9089918946951736
2025-06-01 19:00:00,19,6,152,267.3313881997346,23.188917826353133,1.2029912468988058,0.7853227037287037,0.417668543170102
2025-06-01 20:00:00,20,6,152,24.34138467526468,22.825123654604987,0.109536231038691,1.0142892474064429,-0.9047530163677518
2025-06-01 21:00:00,21,6,152,0.0,22.06712547560408,0.0,0.7471933515420645,-0.7471933515420645
2025-06-01 22:00:00,22,6,152,0.0,20.70874326140814,0.0,0.8936601429736107,-0.8936601429736107
2025-06-01 23:00:00,23,6,152,0.0,19.56276448086632,0.0,0.7334560624686721,-0.7334560624686721
2025-06-02 00:00:00,0,6,153,0.0,14.826368225524783,0.0,0.4191707280054212,-0.4191707280054212
2025-06-02 01:00:00,1,6,153,0.0,15.668267239717984,0.0,0.6334844337168233,-0.6334844337168233
2025-06-02 02:00:00,2,6,153,0.0,16.91773938155597,0.0,0.6216387424520882,-0.6216387424520882
2025-06-02 03:00:00,3,6,153,0.0,18.45303387353892,0.0,0.3367803947577132,-0.3367803947577132
2025-06-02 04:00:00,4,6,153,0.0,22.70667183230838,0.0,0.4700242185418787,-0.4700242185418787
2025-06-02 05:00:00,5,6,153,0.0,18.664507402029063,0.0,0.4223916892897534,-0.4223916892897534
2025-06-02 06:00:00,6,6,153,0.0,19.78739489525894,0.0,0.489516091959771,-0.489516091959771
2025-06-02 07:00:00,7,6,153,69.20386528627938,20.631311509534623,0.3114173937882572,0.7553012057761088,-0.4438838119878516
2025-06-02 08:00:00,8,6,153,138.92726514957602,21.231123491186487,0.625172693173092,0.7343337772178379,-0.1091610840447458
2025-06-02 09:00:00,9,6,153,402.342088192393,18.33184158313349,1.8105393968657688,0.8592742334109695,0.9512651634547992
2025-06-02 10:00:00,10,6,153,593.3279031055051,20.640949555062075,2.669975563974773,0.5077145005299263,2.1622610634448467
2025-06-02 11:00:00,11,6,153,744.6734453156445,19.604801480679463,3.3510305039204,0.3260283380182818,3.0250021659021185
2025-06-02 12:00:00,12,6,153,837.4911327380714,20.28908410308548,3.768710097321321,0.4469992098984693,3.321710887422852
2025-06-02 13:00:00,13,6,153,934.9270857817552,23.752185835036265,4.207171886017898,0.7011053671474625,3.506066518870435
2025-06-02 14:00:00,14,6,153,1028.905708552078,22.514721337222724,4.630075688484351,0.3812123229920272,4.248863365492324
2025-06-02 15:00:00,15,6,153,821.6067987146758,23.342831194226225,3.697230594216041,0.4468380757820545,3.2503925184339866
2025-06-02 16:00:00,16,6,153,810.8057216770774,22.497708450736603,3.648625747546848,0.5733379449659799,3.0752878025808688
2025-06-02 17:00:00,17,6,153,641.4314568346774,22.55752485263473,2.886441555756048,0.5739982262926798,2.312443329463368
2025-06-02 18:00:00,18,6,153,486.13421548024814,22.410174885708564,2.1876039696611165,1.0421857026873715,1.145418266973745
2025-06-02 19:00:00,19,6,153,193.3053340139795,22.049648343784398,0.8698740030629077,0.8562530501949168,0.0136209528679909
2025-06-02 20:00:00,20,6,153,0.0,20.213253608390588,0.0,0.8461217871831628,-0.8461217871831628
2025-06-02 21:00:00,21,6,153,0.0,22.98715014775185,0.0,0.9014705764941404,-0.9014705764941404
2025-06-02 22:00:00,22,6,153,0.0,20.484996715976976,0.0,0.9652029038118234,-0.9652029038118234
2025-06-02 23:00:00,23,6,153,0.0,20.56346456241026,0.0,0.4572233728223582,-0.4572233728223582
2025-06-03 00:00:00,0,6,154,0.0,17.332385523516884,0.0,0.4882039972134483,-0.4882039972134483
2025-06-03 01:00:00,1,6,154,0.0,14.573531039468548,0.0,0.4551878821417123,-0.4551878821417123
2025-06-03 02:00:00,2,6,154,0.0,16.542058755441225,0.0,0.5513429249379499,-0.5513429249379499
2025-06-03 03:00:00,3,6,154,0.0,18.39743066469835,0.0,0.4578297790049423,-0.4578297790049423
2025-06-03 04:00:00,4,6,154,0.0,18.07176351307904,0.0,0.5799715088804762,-0.5799715088804762
2025-06-03 05:00:00,5,6,154,0.0,17.955168337337707,0.0,0.5968615707662162,-0.5968615707662162
2025-06-03 06:00:00,6,6,154,0.0,19.47412722197144,0.0,0.6938638451985806,-0.6938638451985806
2025-06-03 07:00:00,7,6,154,48.95141387663384,19.073815751284112,0.2202813624448522,0.8190518490457913,-0.5987704866009391
2025-06-03 08:00:00,8,6,154,179.6945838707037,19.91662302262034,0.8086256274181666,0.7722820661008228,0.0363435613173437
2025-06-03 09:00:00,9,6,154,484.0372854556836,18.51540673083955,2.178167784550576,0.9853163372565048,1.1928514472940708
2025-06-03 10:00:00,10,6,154,638.5771522017686,19.80084349246218,2.8735971849079585,0.499708255354798,2.3738889295531607
2025-06-03 11:00:00,11,6,154,713.4860355505914,21.420389426613703,3.2106871599776614,0.4844490551611881,2.726238104816473
2025-06-03 12:00:00,12,6,154,810.7495037528807,19.705289486253708,3.648372766887963,0.455696600857214,3.192676166030749
2025-06-03 13:00:00,13,6,154,893.0064844344039,19.91162943854468,4.018529179954817,0.6420401629482244,3.376489017006593
2025-06-03 14:00:00,14,6,154,910.9972425395464,24.194701259630676,4.099487591427959,0.4659589534784098,3.633528637949549
2025-06-03 15:00:00,15,6,154,868.288952159832,20.217701623170587,3.907300284719244,0.5244287751890216,3.3828715095302218
2025-06-03 16:00:00,16,6,154,752.4483215517,24.19848913825162,3.3860174469826503,0.6012330333658847,2.784784413616765
2025-06-03 17:00:00,17,6,154,641.2985406862,22.19759941493692,2.8858434330879,0.4870364077249368,2.398807025362963
2025-06-03 18:00:00,18,6,154,390.4021472556862,22.994341085166585,1.756809662650588,0.6512251790402319,1.105584483610356
2025-06-03 19:00:00,19,6,154,205.62494893717823,23.095725137747444,0.925312270217302,0.7065757009246536,0.2187365692926485
2025-06-03 20:00:00,20,6,154,7.6349559020022095,21.89725583653451,0.0343573015590099,0.7639876852418996,-0.7296303836828897
2025-06-03 21:00:00,21,6,154,0.0,22.803841517936867,0.0,0.8383386851215016,-0.8383386851215016
2025-06-03 22:00:00,22,6,154,0.0,23.565023466632763,0.0,1.1061170063244998,-1.1061170063244998
2025-06-03 23:00:00,23,6,154,0.0,21.75206757054309,0.0,0.5355829940563299,-0.5355829940563299
2025-06-04 00:00:00,0,6,155,0.0,19.80149836089401,0.0,0.5935281513564902,-0.5935281513564902
2025-06-04 01:00:00,1,6,155,0.0,16.738948603595773,0.0,0.516088116517343,-0.516088116517343
2025-06-04 02:00:00,2,6,155,0.0,16.51958877791327,0.0,0.4680541541045209,-0.4680541541045209
2025-06-04 03:00:00,3,6,155,0.0,19.971994426327026,0.0,0.5382416542206881,-0.5382416542206881
2025-06-04 04:00:00,4,6,155,0.0,20.87970469226377,0.0,0.5510120212475574,-0.5510120212475574
2025-06-04 05:00:00,5,6,155,0.0,20.25581502382449,0.0,0.3760711252218243,-0.3760711252218243
2025-06-04 06:00:00,6,6,155,0.0,20.442399776866854,0.0,0.3659193157023923,-0.3659193157023923
2025-06-04 07:00:00,7,6,155,0.0,19.189110439214712,0.0,0.5781387980591264,-0.5781387980591264
2025-06-04 08:00:00,8,6,155,212.29746633680804,19.121825081652283,0.9553385985156364,0.9351548251371276,0.0201837733785087
2025-06-04 09:00:00,9,6,155,428.1648464207012,18.12971724965421,1.9267418088931552,0.7160195573599625,1.2107222515331926
2025-06-04 10:00:00,10,6,155,609.4371809002733,21.875211831298937,2.74246731405123,0.5338515952991699,2.20861571875206
2025-06-04 11:00:00,11,6,155,721.3662324739206,21.89769467360397,3.246148046132643,0.4765488310825154,2.7695992150501274
2025-06-04 12:00:00,12,6,155,855.8689614158847,20.65733546543609,3.851410326371481,0.4546248401029119,3.3967854862685685
2025-06-04 13:00:00,13,6,155,920.4458910547808,20.86604879129428,4.142006509746514,0.6025295070840504,3.539477002662464
2025-06-04 14:00:00,14,6,155,920.4625381688904,22.599622416400027,4.142081421760007,0.4590718561010984,3.683009565658909
2025-06-04 15:00:00,15,6,155,918.3357052404192,19.29927694046724,4.132510673581886,0.4762055337337149,3.6563051398481714
2025-06-04 16:00:00,16,6,155,716.6320066881285,21.688765823842704,3.224844030096578,0.5308922499180807,2.6939517801784976
2025-06-04 17:00:00,17,6,155,605.7107074799503,23.81287536816745,2.7256981836597767,0.3212173194155242,2.404480864244253
2025-06-04 18:00:00,18,6,155,450.7134825289652,25.02823945900445,2.028210671380343,0.8557371432880224,1.1724735280923206
2025-06-04 19:00:00,19,6,155,193.79619288974368,20.62915049817351,0.8720828680038465,0.837341722313659,0.0347411456901874
2025-06-04 20:00:00,20,6,155,10.87726744755023,22.079295429725583,0.048947703513976,0.9885836980352224,-0.9396359945212462
2025-06-04 21:00:00,21,6,155,0.0,21.443660766146397,0.0,0.8918033470431243,-0.8918033470431243
2025-06-04 22:00:00,22,6,155,0.0,23.450971637966667,0.0,0.7649442833676655,-0.7649442833676655
2025-06-04 23:00:00,23,6,155,0.0,22.038813119832085,0.0,0.5231377277333784,-0.5231377277333784
2025-06-05 00:00:00,0,6,156,0.0,15.80497626236076,0.0,0.5850830001947767,-0.5850830001947767
2025-06-05 01:00:00,1,6,156,0.0,18.876430149210893,0.0,0.3770258728092938,-0.3770258728092938
2025-06-05 02:00:00,2,6,156,0.0,18.88883584178674,0.0,0.3972850272111539,-0.3972850272111539
2025-06-05 03:00:00,3,6,156,0.0,19.30027971928881,0.0,0.4184956570075012,-0.4184956570075012
2025-06-05 04:00:00,4,6,156,0.0,18.4883029537066,0.0,0.7022952846941222,-0.7022952846941222
2025-06-05 05:00:00,5,6,156,0.0,19.20063918331341,0.0,0.4311654364378035,-0.4311654364378035
2025-06-05 06:00:00,6,6,156,0.0,20.685972444913126,0.0,0.4408930962969625,-0.4408930962969625
2025-06-05 07:00:00,7,6,156,57.0954617906074,20.602399051034624,0.2569295780577332,0.8813584580528393,-0.6244288799951061
2025-06-05 08:00:00,8,6,156,227.2886066218616,20.796425131732004,1.022798729798377,0.7026374552652516,0.3201612745331254
2025-06-05 09:00:00,9,6,156,381.0105534434623,20.58405460739429,1.7145474904955804,0.8614104809547223,0.8531370095408581
2025-06-05 10:00:00,10,6,156,629.2875392049389,19.61904997980825,2.831793926422225,0.6798928336935484,2.151901092728677
2025-06-05 11:00:00,11,6,156,743.164407944313,21.576916865076782,3.3442398357494083,0.3322253691520227,3.0120144665973854
2025-06-05 12:00:00,12,6,156,942.65308381178,19.93329060242033,4.24193887715301,0.4765905986862739,3.765348278466736
2025-06-05 13:00:00,13,6,156,943.0861048068452,24.28277137308246,4.243887471630804,0.3941162251516692,3.8497712464791354
2025-06-05 14:00:00,14,6,156,912.3658180318216,22.79898547595394,4.105646181143198,0.3557403777695572,3.749905803373641
2025-06-05 15:00:00,15,6,156,815.461334892979,20.97128491219764,3.6695760070184056,0.4916885781049326,3.177887428913473
2025-06-05 16:00:00,16,6,156,792.1928365369594,21.692808678822693,3.564867764416317,0.5233686889002701,3.0414990755160467
2025-06-05 17:00:00,17,6,156,599.7784839501736,22.71004758320251,2.699003177775781,0.4606743918667048,2.2383287859090766
2025-06-05 18:00:00,18,6,156,461.4727490267932,21.86610451701429,2.076627370620569,0.8191944047660791,1.25743296585449
2025-06-05 19:00:00,19,6,156,224.28660667631587,20.94899973201065,1.0092897300434214,0.9392661017418515,0.0700236283015698
2025-06-05 20:00:00,20,6,156,0.0,20.529534047802557,0.0,0.917257481564916,-0.917257481564916
2025-06-05 21:00:00,21,6,156,0.0,20.66187502581206,0.0,1.0193486131280602,-1.0193486131280602
2025-06-05 22:00:00,22,6,156,0.0,21.02819337547013,0.0,1.0427574425703074,-1.0427574425703074
2025-06-05 23:00:00,23,6,156,0.0,21.352700007501024,0.0,0.3921350988977375,-0.3921350988977375
2025-06-06 00:00:00,0,6,157,0.0,19.54013889320621,0.0,0.3361638973102344,-0.3361638973102344
